ABC003500387;05/01/15;2054,44;2054,44;2017,34;2020,58;0
ABC003500387;06/01/15;2022,15;2030,25;1992,44;2002,61;0
ABC003500387;07/01/15;2005,55;2029,61;2005,55;2025,90;0
ABC003500387;08/01/15;2030,61;2064,08;2030,61;2062,14;0
ABC003500387;09/01/15;2063,45;2064,43;2038,33;2044,81;0
ABC003500387;12/01/15;2046,13;2049,30;2022,58;2028,26;0
ABC003500387;13/01/15;2031,58;2056,93;2008,25;2023,03;0
ABC003500387;14/01/15;2018,40;2018,40;1988,44;2011,27;0
ABC003500387;15/01/15;2013,75;2021,35;1991,47;1992,67;0
ABC003500387;16/01/15;1992,25;2020,46;1988,12;2019,42;0
ABC003500387;19/01/15;1992,25;2020,46;1988,12;2019,42;0
ABC003500387;20/01/15;2020,76;2028,94;2004,49;2022,55;0
ABC003500387;21/01/15;2020,19;2038,29;2012,04;2032,12;0
ABC003500387;22/01/15;2034,30;2064,62;2026,38;2063,15;0
ABC003500387;23/01/15;2062,98;2062,98;2050,54;2051,82;0
ABC003500387;26/01/15;2050,42;2057,62;2040,97;2057,09;0
ABC003500387;27/01/15;2047,86;2047,86;2019,91;2029,55;0
ABC003500387;28/01/15;2032,34;2042,49;2001,49;2002,16;0
ABC003500387;29/01/15;2002,45;2024,64;1989,18;2021,25;0
ABC003500387;30/01/15;2019,35;2023,32;1993,38;1994,99;0
ABC003500387;02/02/15;1996,67;2021,66;1980,90;2020,85;0
ABC003500387;03/02/15;2022,71;2050,30;2022,71;2050,03;0
ABC003500387;04/02/15;2048,86;2054,74;2036,72;2041,51;0
ABC003500387;05/02/15;2043,45;2063,55;2043,45;2062,52;0
ABC003500387;06/02/15;2062,28;2072,40;2049,97;2055,47;0
ABC003500387;09/02/15;2052,04;2056,16;2041,88;2046,74;0
ABC003500387;10/02/15;2049,38;2070,86;2048,62;2068,59;0
ABC003500387;11/02/15;2068,55;2073,48;2057,99;2068,53;0
ABC003500387;12/02/15;2069,98;2088,53;2069,98;2088,48;0
ABC003500387;13/02/15;2088,78;2097,03;2086,70;2096,99;0
ABC003500387;16/02/15;2088,78;2097,03;2086,70;2096,99;0
ABC003500387;17/02/15;2096,47;2101,30;2089,80;2100,34;0
ABC003500387;18/02/15;2099,16;2100,23;2092,15;2099,68;0
ABC003500387;19/02/15;2099,25;2102,13;2090,79;2097,45;0
ABC003500387;20/02/15;2097,65;2110,61;2085,44;2110,30;0
ABC003500387;23/02/15;2110,05;2110,05;2103,00;2109,66;0
ABC003500387;24/02/15;2109,10;2117,94;2105,87;2115,48;0
ABC003500387;25/02/15;2115,30;2119,59;2109,89;2113,86;0
ABC003500387;26/02/15;2113,91;2113,91;2103,76;2110,74;0
ABC003500387;27/02/15;2110,88;2112,74;2103,75;2104,50;0
ABC003500387;02/03/15;2105,23;2117,52;2104,50;2117,39;0
ABC003500387;03/03/15;2115,76;2115,76;2098,26;2107,78;0
ABC003500387;04/03/15;2107,72;2107,72;2087,62;2098,53;0
ABC003500387;05/03/15;2098,54;2104,25;2095,22;2101,04;0
ABC003500387;06/03/15;2100,91;2100,91;2067,27;2071,26;0
ABC003500387;09/03/15;2072,25;2083,49;2072,21;2079,43;0
ABC003500387;10/03/15;2076,14;2076,14;2044,16;2044,16;0
ABC003500387;11/03/15;2044,69;2050,08;2039,69;2040,24;0
ABC003500387;12/03/15;2041,10;2066,41;2041,10;2065,95;0
ABC003500387;13/03/15;2064,56;2064,56;2041,17;2053,40;0
ABC003500387;16/03/15;2055,35;2081,41;2055,35;2081,19;0
ABC003500387;17/03/15;2080,59;2080,59;2065,08;2074,28;0
ABC003500387;18/03/15;2072,84;2106,85;2061,23;2099,50;0
ABC003500387;19/03/15;2098,69;2098,69;2085,56;2089,27;0
ABC003500387;20/03/15;2090,32;2113,92;2090,32;2108,10;0
ABC003500387;23/03/15;2107,99;2114,86;2104,42;2104,42;0
ABC003500387;24/03/15;2103,94;2107,63;2091,50;2091,50;0
ABC003500387;25/03/15;2093,10;2097,43;2061,05;2061,05;0
ABC003500387;26/03/15;2059,94;2067,15;2045,50;2056,15;0
ABC003500387;27/03/15;2055,78;2062,83;2052,96;2061,02;0
ABC003500387;30/03/15;2064,11;2088,97;2064,11;2086,24;0
ABC003500387;31/03/15;2084,05;2084,05;2067,04;2067,89;0
ABC003500387;01/04/15;2067,63;2067,63;2048,38;2059,69;0
ABC003500387;02/04/15;2060,03;2072,17;2057,32;2066,96;0
ABC003500387;03/04/15;2060,03;2072,17;2057,32;2066,96;0
ABC003500387;06/04/15;2064,87;2086,99;2056,52;2080,62;0
ABC003500387;07/04/15;2080,79;2089,81;2076,10;2076,33;0
ABC003500387;08/04/15;2076,94;2086,69;2073,30;2081,90;0
ABC003500387;09/04/15;2081,29;2093,31;2074,29;2091,18;0
ABC003500387;10/04/15;2091,51;2102,61;2091,51;2102,06;0
ABC003500387;13/04/15;2102,03;2107,65;2092,33;2092,43;0
ABC003500387;14/04/15;2092,28;2098,62;2083,24;2095,84;0
ABC003500387;15/04/15;2097,82;2111,91;2097,82;2106,63;0
ABC003500387;16/04/15;2105,96;2111,30;2100,02;2104,99;0
ABC003500387;17/04/15;2102,58;2102,58;2072,37;2081,18;0
ABC003500387;20/04/15;2084,11;2103,94;2084,11;2100,40;0
ABC003500387;21/04/15;2102,82;2109,64;2094,38;2097,29;0
ABC003500387;22/04/15;2098,27;2109,98;2091,05;2107,96;0
ABC003500387;23/04/15;2107,21;2120,49;2103,19;2112,93;0
ABC003500387;24/04/15;2112,80;2120,92;2112,80;2117,69;0
ABC003500387;27/04/15;2119,29;2125,92;2107,04;2108,92;0
ABC003500387;28/04/15;2108,35;2116,09;2094,89;2114,76;0
ABC003500387;29/04/15;2112,49;2113,65;2097,41;2106,85;0
ABC003500387;30/04/15;2105,52;2105,52;2077,59;2085,51;0
ABC003500387;01/05/15;2087,38;2108,41;2087,38;2108,29;0
ABC003500387;04/05/15;2110,23;2120,95;2110,23;2114,49;0
ABC003500387;05/05/15;2112,63;2115,24;2088,46;2089,46;0
ABC003500387;06/05/15;2091,26;2098,42;2067,93;2080,15;0
ABC003500387;07/05/15;2079,96;2092,90;2074,99;2088,00;0
ABC003500387;08/05/15;2092,13;2117,66;2092,13;2116,10;0
ABC003500387;11/05/15;2115,56;2117,69;2104,58;2105,33;0
ABC003500387;12/05/15;2102,87;2105,06;2085,57;2099,12;0
ABC003500387;13/05/15;2099,62;2110,19;2096,04;2098,48;0
ABC003500387;14/05/15;2100,43;2121,45;2100,43;2121,10;0
ABC003500387;15/05/15;2122,07;2123,89;2116,79;2122,73;0
ABC003500387;18/05/15;2121,30;2131,78;2120,01;2129,20;0
ABC003500387;19/05/15;2129,45;2133,02;2124,50;2127,83;0
ABC003500387;20/05/15;2127,79;2134,72;2122,59;2125,85;0
ABC003500387;21/05/15;2125,55;2134,28;2122,95;2130,82;0
ABC003500387;22/05/15;2130,36;2132,15;2126,06;2126,06;0
ABC003500387;25/05/15;2130,36;2132,15;2126,06;2126,06;0
ABC003500387;26/05/15;2125,34;2125,34;2099,18;2104,20;0
ABC003500387;27/05/15;2105,13;2126,22;2105,13;2123,48;0
ABC003500387;28/05/15;2122,27;2122,27;2112,86;2120,79;0
ABC003500387;29/05/15;2120,66;2120,66;2104,89;2107,39;0
ABC003500387;01/06/15;2108,64;2119,15;2102,54;2111,73;0
ABC003500387;02/06/15;2110,41;2117,59;2099,14;2109,60;0
ABC003500387;03/06/15;2110,64;2121,92;2109,61;2114,07;0
ABC003500387;04/06/15;2112,35;2112,89;2093,23;2095,84;0
ABC003500387;05/06/15;2095,09;2100,99;2085,67;2092,83;0
ABC003500387;08/06/15;2092,34;2093,01;2079,11;2079,28;0
ABC003500387;09/06/15;2079,07;2085,62;2072,14;2080,15;0
ABC003500387;10/06/15;2081,12;2108,50;2081,12;2105,20;0
ABC003500387;11/06/15;2106,24;2115,02;2106,24;2108,86;0
ABC003500387;12/06/15;2107,43;2107,43;2091,33;2094,11;0
ABC003500387;15/06/15;2091,34;2091,34;2072,49;2084,43;0
ABC003500387;16/06/15;2084,26;2097,40;2082,10;2096,29;0
ABC003500387;17/06/15;2097,40;2106,79;2088,86;2100,44;0
ABC003500387;18/06/15;2101,58;2126,65;2101,58;2121,24;0
ABC003500387;19/06/15;2121,03;2121,64;2109,38;2109,99;0
ABC003500387;22/06/15;2112,50;2129,87;2112,50;2122,85;0
ABC003500387;23/06/15;2123,16;2128,03;2119,89;2124,20;0
ABC003500387;24/06/15;2123,33;2125,10;2108,58;2108,58;0
ABC003500387;25/06/15;2109,96;2116,04;2101,78;2102,31;0
ABC003500387;26/06/15;2102,62;2108,92;2095,38;2101,49;0
ABC003500387;29/06/15;2098,63;2098,63;2056,64;2057,64;0
ABC003500387;30/06/15;2061,19;2074,28;2056,32;2063,11;0
ABC003500387;01/07/15;2067,00;2082,78;2067,00;2077,42;0
ABC003500387;02/07/15;2078,03;2085,06;2071,02;2076,78;0
ABC003500387;03/07/15;2078,03;2085,06;2071,02;2076,78;0
ABC003500387;06/07/15;2073,95;2078,61;2058,40;2068,76;0
ABC003500387;07/07/15;2069,52;2083,74;2044,02;2081,34;0
ABC003500387;08/07/15;2077,66;2077,66;2044,66;2046,68;0
ABC003500387;09/07/15;2049,73;2074,28;2049,73;2051,31;0
ABC003500387;10/07/15;2052,74;2081,31;2052,74;2076,62;0
ABC003500387;13/07/15;2080,03;2100,67;2080,03;2099,60;0
ABC003500387;14/07/15;2099,72;2111,98;2098,18;2108,95;0
ABC003500387;15/07/15;2109,01;2114,14;2102,49;2107,40;0
ABC003500387;16/07/15;2110,55;2124,42;2110,55;2124,29;0
ABC003500387;17/07/15;2126,80;2128,91;2119,88;2126,64;0
ABC003500387;20/07/15;2126,85;2132,82;2123,65;2128,28;0
ABC003500387;21/07/15;2127,55;2128,49;2115,40;2119,21;0
ABC003500387;22/07/15;2118,21;2118,51;2110,00;2114,15;0
ABC003500387;23/07/15;2114,16;2116,87;2098,63;2102,15;0
ABC003500387;24/07/15;2102,24;2106,01;2077,09;2079,65;0
ABC003500387;27/07/15;2078,19;2078,19;2063,52;2067,64;0
ABC003500387;28/07/15;2070,75;2095,60;2069,09;2093,25;0
ABC003500387;29/07/15;2094,70;2110,60;2094,08;2108,57;0
ABC003500387;30/07/15;2106,78;2110,48;2094,97;2108,63;0
ABC003500387;31/07/15;2111,60;2114,24;2102,07;2103,84;0
ABC003500387;03/08/15;2104,49;2105,70;2087,31;2098,04;0
ABC003500387;04/08/15;2097,68;2102,51;2088,60;2093,32;0
ABC003500387;05/08/15;2095,27;2112,66;2095,27;2099,84;0
ABC003500387;06/08/15;2100,75;2103,32;2075,53;2083,56;0
ABC003500387;07/08/15;2082,61;2082,61;2067,91;2077,57;0
ABC003500387;10/08/15;2080,98;2105,35;2080,98;2104,18;0
ABC003500387;11/08/15;2102,66;2102,66;2076,49;2084,07;0
ABC003500387;12/08/15;2081,10;2089,06;2052,09;2086,05;0
ABC003500387;13/08/15;2086,19;2092,93;2078,26;2083,39;0
ABC003500387;14/08/15;2083,15;2092,45;2080,61;2091,54;0
ABC003500387;17/08/15;2089,70;2102,87;2079,30;2102,44;0
ABC003500387;18/08/15;2101,99;2103,47;2094,14;2096,92;0
ABC003500387;19/08/15;2095,69;2096,17;2070,53;2079,61;0
ABC003500387;20/08/15;2076,61;2076,61;2035,73;2035,73;0
ABC003500387;21/08/15;2024,89;2034,08;1970,89;1970,89;0
ABC003500387;24/08/15;1965,15;1965,15;1867,01;1893,21;0
ABC003500387;25/08/15;1898,08;1948,04;1867,08;1867,61;0
ABC003500387;26/08/15;1872,75;1943,09;1872,75;1940,51;0
ABC003500387;27/08/15;1942,77;1989,60;1942,77;1987,66;0
ABC003500387;28/08/15;1986,06;1993,48;1975,19;1988,87;0
ABC003500387;31/08/15;1986,73;1986,73;1965,98;1972,18;0
ABC003500387;01/09/15;1970,09;1970,09;1903,07;1913,85;0
ABC003500387;02/09/15;1916,52;1948,91;1916,52;1948,86;0
ABC003500387;03/09/15;1950,79;1975,01;1944,72;1951,13;0
ABC003500387;04/09/15;1947,76;1947,76;1911,21;1921,22;0
ABC003500387;07/09/15;1947,76;1947,76;1911,21;1921,22;0
ABC003500387;08/09/15;1927,30;1970,42;1927,30;1969,41;0
ABC003500387;09/09/15;1971,45;1988,63;1937,88;1942,04;0
ABC003500387;10/09/15;1941,59;1965,29;1937,19;1952,29;0
ABC003500387;11/09/15;1951,45;1961,05;1939,19;1961,05;0
ABC003500387;14/09/15;1963,06;1963,06;1948,27;1953,03;0
